Dates,SP1 Index,GX1 Index,Z1 Index,NK1 Index,SP1 Index_position,GX1 Index_position,Z1 Index_position,NK1 Index_position,Risk_Index,SP1 Index_returns,GX1 Index_returns,Z1 Index_returns,NK1 Index_returns,SP1 Index_strat,GX1 Index_strat,Z1 Index_strat,NK1 Index_strat,Total
2004-02-03,1133.0,5096.7396,8021.2152,100.70102,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7626058334314791,-0.0014101886127269037,-0.0009454161957080931,0.012652955524979248,-0.014455260098477196,-0.0014231667808389682,-0.00047336597753004075,0.0096125133838562,-0.010558064289495827,-0.0028420836640086367
2004-02-04,1123.9,5054.6048,8025.1464,98.77714,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8802449391119143,-0.008031774051191487,-0.008267010541405662,0.0004901003030064466,-0.019104871033083892,-0.00810569162004273,-0.004139257973312656,0.0003723316432102272,-0.013954121560986348,-0.025826739511131507
2004-02-05,1126.4,5082.6306,8007.1512,99.1853,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7750307664153875,0.0022243971883619817,0.00554460756259334,-0.002242351616164817,0.00413213016695968,0.0022448686348039873,0.0027761620657679466,-0.0017035257003111324,0.0030180913839053915,0.0063355963841661925
2004-02-06,1139.0,5146.85805,8080.23585,99.00427,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6887583844814174,0.011186079545454364,0.012636655121070373,0.009127422247253048,-0.0018251696571971454,0.01128902664029376,0.0063271209349394335,0.006934148178946566,-0.0013330966339342842,0.023217199120245474
2004-02-09,1139.9,5220.7677,8181.35875,98.23964,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.758730692407985,0.000790166812993931,0.014360149295355118,0.012514845095765503,-0.007723202241681215,0.0007974388315331952,0.007190067337043939,0.009507590202339728,-0.005640996096434037,0.011854100274482825
2004-02-10,1143.2,5243.576,8186.48145,98.19146,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7730639746426344,0.00289499078866573,0.004368763620721916,0.0006261429374430083,-0.0004904333932818083,0.002921633804216344,0.002187421869129089,0.0004756839107270808,-0.0003582105932864126,0.005226528990786101
2004-02-11,1155.3,5301.45765,8212.6116,98.19146,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.718022502982024,0.010584324702589187,0.011038583211152142,0.0031918657801393024,0.0,0.01068173376128046,0.005526972941668424,0.002424876343751471,0.0,0.018633583046700354
2004-02-12,1151.0,5286.9229,8236.9722,99.17434,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.757119437743565,-0.0037219769756772214,-0.0027416516285857506,0.002966242796627494,0.010009831812257453,-0.0037562308637483816,-0.001372733626844946,0.0022534694385085647,0.007311141209557906,0.004435646157473143
2004-02-13,1145.7,5161.8428,8253.43155,100.11377,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7571317706367997,-0.004604691572545616,-0.02365839305127737,0.0019982281838950566,0.00947251073211075,-0.004647069209688171,-0.011845659514136,0.0015180639119271228,0.0069186840368995,-0.00805598077499755
2004-02-16,1148.0,5207.5521,8283.5255,99.96206,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7696618594607079,0.0020075063280089456,0.00885522898915081,0.003646234880326782,-0.0015153759567740899,0.002025981696747424,0.004433776516343895,0.0027700628140698365,-0.0011068245514352637,0.008122996475725893
2004-02-17,1156.6,5281.0659,8453.4375,100.87927,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.611126709214717,0.007491289198606088,0.014116767069886738,0.020512039227741807,0.009175581215513207,0.0075602326078196965,0.007068206863746263,0.015583098448231912,0.006701807902929691,0.03691334582272757
2004-02-18,1151.2,5261.6226,8384.9326,100.50723,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.872584504208944,-0.00466885699463937,-0.0036816999386430904,-0.008103792096410434,-0.003687972761896474,-0.004711825155366783,-0.00184341192623929,-0.006156491250834547,-0.0026936805877408186,-0.015405408920181437
2004-02-19,1147.3,5268.7368,8514.9744,100.46685,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7245676279987794,-0.0033877692842252394,0.0013520924134695633,0.015508985725180224,-0.000401762141887807,-0.0034189474109657066,0.0006769870771397162,0.01178225376347983,-0.00029344546512752616,0.008746847964526312
2004-02-20,1143.7,5096.0595,8347.215,98.17749,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.9670026324772032,-0.0031378017955198123,-0.032773946878500215,-0.019701691645719888,-0.022787217873358134,-0.0031666794356007707,-0.016409779599808137,-0.01496747335080836,-0.016643692998025587,-0.05118762538424285
2004-02-23,1140.1,5118.6171,8400.88025,100.53545,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6793227393274468,-0.0031476785870421242,0.0044264789294552465,0.006429120371285624,0.024017318022695244,-0.0031766471246524115,0.002216319685414687,0.004884234793475808,0.0175421532381556,0.021466060592393685
2004-02-24,1138.5,5068.386,8456.1048,98.60327,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.827548016552371,-0.001403385667923751,-0.009813412298411595,0.006573662325444873,-0.019218892440427737,-0.0014163012275588249,-0.004913534934805817,0.004994044036552776,-0.014037402341886438,-0.015373194467698303
2004-02-25,1143.0,5000.8499,8418.57225,98.00863,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8200375866173435,0.0039525691699604515,-0.013324971697104449,-0.004438515236944496,-0.006030631641323891,0.003988945231076926,-0.006671758196648775,-0.0033719621502936257,-0.004404749284454104,-0.010459524400319579
2004-02-26,1143.2,4998.7152,8387.8044,98.73164,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7564266818279,0.00017497812773403787,-0.0004268674410724538,-0.003654758679537129,0.007377003433269191,0.00017658847654636827,-0.00021373076158026663,-0.002776538386818749,0.005388133868341299,0.0025744531964886513
2004-02-27,1144.6,5025.47465,8355.0524,101.08964,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7168163338036155,0.0012246326102167693,0.005353265575122279,-0.003904716709893785,0.023882921422150094,0.001235903079817411,0.002680357924318961,-0.0029664327484532522,0.01744399049745231,0.018393818753135432
2004-03-01,1155.4,5064.708,8443.59675,103.52423,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6016636408316962,0.009435610693692364,0.007806894419415622,0.010597701338174836,0.02408347680335976,0.009522447972562412,0.003908879734763423,0.008051126533259782,0.017590475347533916,0.03907292958811953
2004-03-02,1149.0,4985.1368,8300.1039,103.251,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8974236489881742,-0.005539207200969454,-0.015710915614483456,-0.016994280310698273,-0.002639285508329814,-0.005590185319508311,-0.007866390444233722,-0.012910639463885966,-0.0019277236027192893,-0.02829493883034729
2004-03-03,1150.7,4959.9832,8223.534,102.93183,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8274530968942178,0.0014795474325501878,-0.0050457191064446905,-0.009225173675235565,-0.003091204927797353,0.0014931639198314734,-0.002526370679926092,-0.007008410426049071,-0.0022578037432290097,-0.0102994209293727
2004-03-04,1154.2,5046.5883,8267.7822,103.1746,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7445491313277444,0.003041626835839084,0.017460764786461525,0.005380679401337574,0.0023585512858363966,0.003069619363968604,0.008742532684639431,0.004087728962414228,0.0017226764469327688,0.017622557457955032
2004-03-05,1157.8,5129.0488,8349.696,103.61489,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7168779530061316,0.003119043493328588,0.016339850825556557,0.00990759045394296,0.004267426285151643,0.0031477484980633685,0.008181295702197595,0.007526845854494444,0.0031169111287082164,0.021972801183463626
2004-03-08,1144.0,5115.798,8359.3655,103.00544,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8322373814585204,-0.011919157021938132,-0.0025834809760436617,0.0011580661140238036,-0.005881876629893701,-0.01202885073396271,-0.0012935382355484465,0.0008797885994673493,-0.00429609921774032,-0.016738699587784126
2004-03-09,1139.4,5041.608,8337.0805,103.86104,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7847773312222555,-0.004020979020978976,-0.014502136323599868,-0.002665872188505225,0.008306357411802745,-0.00405798466776862,-0.007261159654614532,-0.0020252763902525867,0.006066930305500507,-0.007277490407135231
2004-03-10,1120.3,4923.294,8187.9336,103.21184,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.9477169369062906,-0.01676320870633674,-0.023467512745933505,-0.01788958376976202,-0.006250659535086522,-0.01691748292095245,-0.011750086535017891,-0.013590805964580049,-0.00456545677999567,-0.046823832200546055
2004-03-11,1105.5,4824.4191,8001.324,102.11616,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,2.0015034279477355,-0.013210747121306765,-0.02008307852425628,-0.02279080524053112,-0.010615836322654504,-0.013332327522310537,-0.010055514323326038,-0.0173142883471745,-0.007753764485577031,-0.04845589467838811
2004-03-12,1119.3,4767.6145,8022.6085,100.4422,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.751648390269875,0.012483039348710978,-0.011774391656811156,0.002660122249767749,-0.016392704151820814,0.012597922550684797,-0.005895389186001287,0.002020908133131851,-0.011973165694323417,-0.003249724196508057
2004-03-15,1106.3,4672.584,7964.3286,102.59681,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8008601852208277,-0.011614401858304313,-0.01993250502950683,-0.0072644576885436685,0.021451242605199816,-0.011721290864837043,-0.00998012279750306,-0.005518844717325252,0.01566790199362312,-0.011552356386042236
2004-03-16,1111.5,4675.632,7994.2405,102.92902,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7209455989715239,0.004700352526439522,0.000652315720808927,0.003755734036388292,0.0032380149051416396,0.004743610545064518,0.0003266117824517056,0.0028532498687531688,0.0023650331648084728,0.010288505361077867
2004-03-17,1123.7,4764.0825,8106.654,105.28748,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6053338785230284,0.010976158344579545,0.018917335667135715,0.014061811125146928,0.02291346016895912,0.011077173504491476,0.00947183169802868,0.010682828006064184,0.016735899866938943,0.04796773307552328
2004-03-18,1124.2,4745.4597,8076.2751,106.94887,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.733422829595403,0.00044495861884841226,-0.003909000316430267,-0.0037474030592646868,0.01577955897510308,0.0004490536368525358,-0.0019572202849416575,-0.002846920783904719,0.011525326904119837,0.007170239472125996
2004-03-19,1107.3,4673.26314,8086.92255,106.78521,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.837909041354595,-0.015032912293186373,-0.01521381795740473,0.0013183614807772415,-0.0015302639476227897,-0.015171262341679266,-0.007617495704076744,0.0010015657886185841,-0.0011176986805378289,-0.022904890937675254
2004-03-22,1093.3,4614.51035,8018.84955,105.38138,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.9134021412376792,-0.012643366747945417,-0.012572112513227873,-0.00841766439323699,-0.013146296195887142,-0.012759725465975355,-0.006294804718237836,-0.006394941599301405,-0.00960200227871049,-0.035051474062225085
2004-03-23,1091.3,4625.6715,8020.8317,105.51963,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7996323061639703,-0.0018293240647581088,0.002418707328286862,0.00024718633111153743,0.0013119015902052222,-0.0018461595965654227,0.0012110367518678446,0.0001877886879018221,0.0009582076860960605,0.0005108735293003046
2004-03-24,1091.5,4597.1685,7894.7343,106.42306,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8048418662640104,0.0001832676624209384,-0.006161916167198744,-0.015721237487129835,0.008561724486713995,0.00018495430101022944,-0.0030852459299785468,-0.011943502485050045,0.006253449397925382,-0.00859034471609298
2004-03-25,1106.0,4689.2367,7915.722,108.66692,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6336712904266977,0.013284470911589574,0.02002715367078678,0.0026584428560185724,0.021084340179656547,0.013406729803211916,0.010027512980583027,0.0020196322893292823,0.015399917926199396,0.040853792999323624
2004-03-26,1106.1,4655.4321,7923.552,110.7126,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7165298379599347,9.041591320069209e-05,-0.007208977102819425,0.0009891706656701693,0.01882523218657517,9.12480238211681e-05,-0.0036095050082275482,0.000751477885455386,0.013749874463447744,0.01098309536449675
2004-03-29,1121.7,4741.8415,8033.029,111.26907,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6762691939965346,0.014103607268782348,0.01856098384508731,0.013816656974044106,0.005026257173980309,0.014233404789815258,0.00929340781513527,0.010496583175444845,0.0036711581816514086,0.03769455396204678
2004-03-30,1126.1,4739.6452,8074.152,110.87965,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7408733154876417,0.003922617455647481,-0.0004631744861148812,0.005119239579491008,-0.0034998045728251714,0.003958717866840186,-0.0002319095488125539,0.0038891118265512443,-0.002556243293363659,0.005059676851215217
2004-03-31,1124.9,4767.38625,8092.2388,112.97754,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.72057938656907,-0.0010656247224933857,0.0058529803032512095,0.0022400866369620687,0.018920424081425358,-0.001075431819691645,0.0029305630211226407,0.0017018049843205013,0.013819402243565176,0.017376338429316674
2004-04-01,1133.6,4869.052,8207.1003,112.63259,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6857385308081196,0.007734020801848818,0.021325259726962642,0.014194032435127735,-0.003053261736801982,0.007805198104829944,0.010677469311994425,0.01078327719434374,-0.002230090187945425,0.027035854423222684
2004-04-02,1142.1,4892.844,8192.4623,113.09922,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.744263358180902,0.007498235709244794,0.004886372131577277,-0.0017835775688035405,0.0041429394458567526,0.007567243048192374,0.002446586308908338,-0.001354992769667374,0.0030259864380753542,0.011684823025508693
2004-04-05,1148.2,4891.47975,8153.7764,113.76164,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7466483366533079,0.005341038437965295,-0.00027882556648028967,-0.004722133417690455,0.005856981153362417,0.005390192780948446,-0.00013960680749545979,-0.003587428295965544,0.004277915661031948,0.00594107333851939
2004-04-06,1144.8,4891.0233,8241.0534,114.10534,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.739973842401972,-0.0029611565929281713,-9.33153203793724e-05,0.010703874587485673,0.003021229300140149,-0.0029884085418677223,-4.6722594821666454e-05,0.00813178688000589,0.0022066938240390805,0.0073033495673555816
2004-04-07,1142.3,4903.2324,8248.0282,114.1418,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7887168115260847,-0.002183787561146011,0.0024962260964898064,0.0008463481137011009,0.00031952930511414124,-0.002203885271362791,0.0012498500783730332,0.0006429748807930488,0.00023338292931362938,-7.767738288307947e-05
2004-04-08,1139.6,4876.2847,8219.394,113.99549,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.811450654928562,-0.002363652280486739,-0.005495905109453858,-0.0034716418646580927,-0.0012818266401967149,-0.002385405311519448,-0.0027517769489874846,-0.002637423629767808,-0.0009362410626295865,-0.008710846952904328
2004-04-09,1139.6,4876.2847,8219.394,111.60128,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8563343787626216,0.0,0.0,0.0,-0.02100267300048453,0.0,0.0,0.0,-0.015340268544440379,-0.015340268544440379
2004-04-12,1144.0,4876.2847,8219.394,114.57048,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6675108528913896,0.0038610038610038533,0.0,0.0,0.026605429615144116,0.0038965372334458146,0.0,0.0,0.019432499616934575,0.02332903685038039
2004-04-13,1128.2,4844.15105,8215.5772,113.41943,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8768607358443723,-0.013811188811188813,-0.006589781355465063,-0.0004643651344613531,-0.010046654251601228,-0.013938295163205416,-0.003299476259450601,-0.0003527805073837293,-0.007338036172307736,-0.024928588102347483
2004-04-14,1129.7,4816.9994,8044.2561,111.36677,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.9623077726790807,0.0013295514979614342,-0.00560503785281441,-0.020853203107871754,-0.01809795729003405,0.0013417875511379125,-0.002806419262051215,-0.01584228234857545,-0.013218675781341258,-0.03052558984083001
2004-04-15,1125.0,4788.365,8040.9196,108.93829,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8649123271178523,-0.004160396565459856,-0.005944447491523452,-0.00041476799824902155,-0.02180614558543814,-0.0041986852919125425,-0.0029763602638449168,-0.0003151013157750354,-0.015927121714082157,-0.023417268585614652
2004-04-16,1134.1,4864.378,8138.0169,109.85655,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.6838226113969486,0.008088888888888812,0.015874520843753626,0.012075397445834302,0.008429175820549473,0.00816333209378522,0.007948306905612402,0.009173739632160413,0.006156636381119176,0.03144201501267721
2004-04-19,1133.7,4862.4945,8220.9864,108.16044,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7646714256223386,-0.0003527025835462494,-0.0003872026392686134,0.010195297087672639,-0.015439316089937316,-0.0003559485560222086,-0.0001938707594302638,0.007745418018277916,-0.011276814858597937,-0.004081216155772493
2004-04-20,1114.5,4858.937,8183.219,110.42435,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7973517575949949,-0.016935697274411243,-0.0007316203648147779,-0.004594022926494579,0.02093103541368735,-0.01709155892606458,-0.00036631928958234545,-0.0034901021172082077,0.015287944736926972,-0.005660035595928158
2004-04-21,1122.6,4820.3432,8077.2908,108.94799,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8698762356289578,0.007267833109017463,-0.00794284840490822,-0.01294456374685804,-0.013369877205525738,0.007334720019781025,-0.003976951332789738,-0.009834049603604905,-0.009765304955908485,-0.016241585872522103
2004-04-22,1136.8,4877.748,8086.3746,109.02632,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.717443611149204,0.012649207197577006,0.011908861593091347,0.0011246097515766884,0.0007189669125606812,0.01276561966610279,0.0059627177267272055,0.0008543716341454415,0.0005251305637617457,0.02010783959073718
2004-04-23,1139.5,4873.9067,8103.9259,111.09076,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.7015576881196306,0.00237508796622099,-0.000787515058178534,0.0021704782264229117,0.018935244260285033,0.002396946241510103,-0.00039430553128519613,0.001648923127854978,0.013830226843061575,0.01748179068114146
2004-04-26,1137.9,4907.1984,8171.3181,112.35023,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.724994029111648,-0.0014041246160595433,0.006830598542233224,0.008315994103549329,0.011337306541066017,-0.001417046976340322,0.0034200524284839287,0.006317702173427048,0.008280723453942311,0.016601431079512965
2004-04-27,1137.9,4959.14485,8198.50645,110.26859,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8356740910450888,0.0,0.010585765189359275,0.003327290611780276,-0.01852813296421374,0.0,0.005300248831692015,0.002527759263404938,-0.013532874377065235,-0.0057048662819682815
2004-04-28,1123.4,4836.64,8051.69,109.20849,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.95251870564207,-0.012742771772563444,-0.02470281746257108,-0.01790770683604226,-0.009613798453394606,-0.012860045329295832,-0.012368598495563111,-0.013604574148371686,-0.007021880024690026,-0.04585509799792066
2004-04-29,1114.1,4775.9793,8038.4471,109.20849,1.009203143462468,0.5006958624984221,0.759704984727034,0.7303960093120757,1.8167429048878674,-0.008278440448638236,-0.012541909259320638,-0.0016447354530538805,0.0,-0.008354628123732551,-0.006279682073972494,-0.0012495137222423096,0.0,-0.015883823919947353
2004-04-30,1106.1,4764.4506,7979.5353,106.24038,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.9328566193127725,-0.0071806839601471495,-0.002413892371769699,-0.007328753833560797,-0.02717838146100171,-0.007246768824791026,-0.0012086259230615914,-0.005567690819193497,-0.019850981358676953,-0.03387406692572307
2004-05-03,1116.0,4781.34825,7960.20895,106.24038,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.745436258754229,0.008950366151342593,0.0035466103898735835,-0.0024219894108369333,0.0,0.009007146452525323,0.001801343068093901,-0.0018507308211977594,0.0,0.008957758699421465
2004-05-04,1115.5,4814.7012,8135.4159,106.24038,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.6849032290099042,-0.00044802867383508804,0.006975637049654537,0.02201034559526227,0.0,-0.00045087092661097477,0.0035429647081652183,0.016818911261998425,0.0,0.019911005043552667
2004-05-05,1122.0,4911.4084,8197.6314,106.24038,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.738069270660298,0.005826983415508691,0.020085815501904802,0.007647488556792759,0.0,0.005863949263355009,0.010201696985007393,0.005843726117664041,0.0,0.021909372366026445
2004-05-06,1113.0,4705.0388,8112.05055,105.43597,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.894556273507269,-0.008021390374331583,-0.042018415735901704,-0.010439704571249764,-0.0075716031889193625,-0.008072277338468853,-0.021341386168118717,-0.007977360647309585,-0.0054637742813326865,-0.04285479843522984
2004-05-07,1095.5,4608.71775,8038.7635,102.14432,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,2.014465250080617,-0.01572327044025157,-0.02047189281414652,-0.009034343357241514,-0.031219421607256104,-0.01582301742446194,-0.010397787791074121,-0.006903472668260909,-0.02252836930300792,-0.05565264718680489
2004-05-10,1083.4,4504.6535,7805.6069,94.91228,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,2.1836665024932898,-0.011045184847101708,-0.022579870507366095,-0.029004037747845213,-0.07080217480521678,-0.011115254485777137,-0.011468441341354,-0.022163047600018776,-0.05109183512539255,-0.09583857855254246
2004-05-11,1092.2,4543.4565,7822.0624,96.08604,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7136415982312947,0.008122577072180226,0.008613981075348054,0.002108164068574947,0.012366787522120504,0.008174105955439282,0.004375088716559968,0.001610925382413247,0.008924046060014358,0.023084166114426853
2004-05-12,1098.7,4473.8356,7842.8336,98.41859,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.6824416142801781,0.005951290972349366,-0.015323333677784712,0.002655463346853404,0.024275638792065957,0.005989045415924322,-0.007782806078552989,0.0020291368073670885,0.01751763894456575,0.017753015089304172
2004-05-13,1093.8,4518.22995,7843.86275,94.60168,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.9258632831299831,-0.0044598161463548225,0.009923107143230636,0.00013122170537949174,-0.038782408892466314,-0.004488108810557353,0.005040001100049988,0.00010027131145550169,-0.02798592622826397,-0.027333762627315836
2004-05-14,1094.7,4535.0625,7806.8693,95.1881,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7864227997177458,0.0008228195282502515,0.0037254743973356153,-0.0047162286209049276,0.006198832832567058,0.0008280394197991658,0.0018921890885344804,-0.0036038430347668515,0.004473164078966268,0.003589549552533063
2004-05-17,1085.4,4517.1154,7806.5904,91.80816,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.9420314034091557,-0.008495478213209062,-0.003957409627761588,-3.572494802750459e-05,-0.035508009929812734,-0.008549372747072907,-0.002009990277175751,-2.7298741317512044e-05,-0.025623074347020252,-0.03620973611258642
2004-05-18,1090.3,4525.00475,7808.81365,93.31232,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.6818368728983397,0.0045144647134696125,0.001746546036880181,0.0002847914244354932,0.016383728853731405,0.004543104063164951,0.0008870804094027172,0.0002176195587219545,0.01182272685319131,0.01747053088448093
2004-05-19,1086.8,4652.4304,7968.669,97.09772,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.5694225382691447,-0.0032101256534898814,0.02816033508031124,0.020471144166694266,0.04056699051100643,-0.0032304903959325384,0.014302790218219674,0.015642751072719126,0.029273705171115594,0.05598875606612186
2004-05-20,1090.6,4573.99635,7860.5955,95.7729,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.8932496728571206,0.0034965034965035446,-0.016858726140212665,-0.013562302562698969,-0.013644192675172917,0.003518684993691586,-0.008562640417530607,-0.0103634521467717,-0.00984583940390006,-0.025253246974510778
2004-05-21,1092.5,4598.84655,7939.545,98.54633,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.625253193767772,0.0017421602787457413,0.005432929564974431,0.010043704704052026,0.0289584005496335,0.0017532123836164382,0.0027594150288546187,0.0076747626441416765,0.020896785027399157,0.03308417508401189
2004-05-24,1096.6,4637.79,7955.5224,98.51911,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7786663920736976,0.0037528604118992615,0.008468090765063607,0.0020123823216569026,-0.0002762152583459798,0.0037766682138239264,0.004300990219616715,0.0015377350413092645,-0.0001993207761958563,0.009416072698554049
2004-05-25,1112.4,4692.06785,8026.9936,98.09167,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7043718807410961,0.014408170709465873,0.011703386742392574,0.008983847496928599,-0.0043386506435147965,0.014499574821715846,0.005944214972646705,0.006864886931838669,-0.003130830711838578,0.024177846014362642
2004-05-26,1116.0,4700.7598,8054.7147,99.8479,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.6822968026334493,0.003236245954692407,0.0018524774742971761,0.0034534847517506684,0.01790396676904371,0.003256776401927939,0.0009408835734122628,0.002638934192694444,0.012919751699309227,0.019756345867343872
2004-05-27,1122.7,4796.725,8184.0486,100.43274,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.6563939611447156,0.006003584229390624,0.02041482740726308,0.01605691881302751,0.005857308966938701,0.006041670416587508,0.010368803954729722,0.01226967979619335,0.004226715702457005,0.03290686986996758
2004-05-28,1120.3,4790.5044,8114.21715,102.83335,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.750254891506675,-0.002137703749888753,-0.0012968431586135587,-0.008532628948464405,0.023902663613478925,-0.0021512651462278214,-0.0006586738258150765,-0.006520094311770925,0.017248494862725647,0.007918461578911825
2004-05-31,1121.5,4792.7148,8108.02005,102.78666,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7715494998385435,0.0010711416584843203,0.0004614127898514564,-0.0007637335660902744,-0.0004540355828143161,0.00107793688283042,0.0002343541125639163,-0.0005835967918035262,-0.00032763839814283977,0.00040105580544797024
2004-06-01,1121.3,4740.77665,8128.2825,102.5641,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7896546623519707,-0.000178332590280883,-0.010836895614986353,0.0024990626410699157,-0.0021652615232365946,-0.0001794639158619405,-0.005504119327978585,0.0019096252994490746,-0.001562482862325993,-0.005336440806717444
2004-06-02,1125.4,4794.6906,8129.94375,101.9039,1.0063439081957797,0.5079055408051485,0.7641366278964151,0.7216139231026566,1.7959190562236818,0.0036564701685544154,0.011372387686730656,0.00020437896935798783,-0.006436950160923827,0.003679666479624332,0.005776098718274746,0.00015617345645815758,-0.004644992858440519,0.004966945795916715
